QA6, Channel Bandwidth option is present for cusadmin/admin login
QA6, Channel display under WIFI->Access points in GUI is incorrect
QA3&7, Client prompts for WPS PIN instead of WPA phrase
QA6, Cogeco - Cannot set mocaIfChannelMask on TG2472
QA6, Copy form PD11099 for TG2472G/NA - Enhance handling of Multiple CRs
QA6," Corresponding to PD15038, the mib arrisTR69ValidateDownloadServerCertificate.0 is also not writable"
QA6, could not access wireless page from LAN side when RF cable is disconnected and rebooted modem
QA6, Default value of Device.WiFi.AccessPoint.[10001-10008/10101-10108].WPS.Enable is incorrect
QA6, Device.Hosts.Host.{i}.IPAddress and Device.Hosts.Host.{i}.IPv6Address.{i}. doesn't reflect the client's IPv6 address correctly
QA6, Device.IP.Diagnostics.IPPing.Host cannot be set as "www.google.com"
QA6, Device.IP.ULAPreifx always shows as empty
QA6, Device.ManagementServer.ParameterKey is empty after AddObject Device.NAT.PortMapping. with a valid ParameterKey
QA6, Device.Time.Status cannot be changed to Synchronized
QA6, Device.Time.Status is inconsistent with arrisRouterSNTPServerStatus
QA6, Device.WiFi.AccessPoint.{i}.Security.ModeEnabled can't be set to WEP-128
QA6, Device.WiFi.AccessPoint.{i}.X_COMCAST-COM_Passpoint.OSU.OSUProviders.{i}.Names.{i}.OSUProviderFriendlyName in wrong data type 
QA6, Device.WiFi.AccessPoint.{i}.X_COMCAST-COM_Passpoint.OSU.OSUProviders.{i}.ServiceDescriptions.{i}.ServiceDescription in wrong data type
QA6, Device.WiFi.Radio.10100.ExtensionChannel is always empty after SPV it with value AboveControlChannel or BelowControlChannel
QA6, DG1670 / TG1672 CIQ Reported MoCA Rx power level is probably 48.8dBmv too high
QA6, DUT can't work as NC node when join an existing moca network with preferred NC enabled?
QA6, DUT catch incorrect  Device.DNS.Client.Server.10. and Relay.Forwarding.10. data  when configure twelve group DNS server address.
QA6, DUT catch incorrect  Device.DNS.Client.Server.10. and Relay.Forwarding.10. data  when configure twelve group DNS server address.
QA6, DUT doesn't send Active Notification to ACS when its IP address has been changed during DHCP renewal/rebind
QA6, DUT will enter the reboot cycle after setting the ¡°ModuleConfig TR69 PARAMETER 1¡±?
QA6, Dynamic DNS tab should not present for Admin user
QA6, Enable WMM option is present for cusadmin/admin login
QA6, Fail to establish a successful connection between modem and ACS unless rebooting the modem
QA6, GPV "Device.DeviceInfo.FirstUseDate" on TM1602 gets 9005 returned
QA6, GPV "Device.DHCPv6.Client.{i}.DUID" shows null or an empty string.
QA6, GPV Device. response performance drops dramatically in 9.1.103W
QA6, GPV for 'Device.Hosts.Hosts.1.AssociatedDevice' always return "Device.WiFi.AccessPoint.10001.AssociatedDevice.1" when the wifi client is connected  to the modem.
QA6, GPV on some partial paths or the entire path fail with error code 9002 when CT P5 modem is in PSM mode.
QA6, Grande- - Need MoCA Driver Release Notes between 9.1.76B and 9.1.80A for 167x (MoCA 1.1)
QA6, GUI stay frozen for about 10s during add new Client IP filter via Firewall>Client IPv4/IPv6 Filters page.
QA6, GUI will retune to login page after add DHCP reserved IP address rule Successful
QA6, GW configuration should not be restored after uploading an invalid file via Utilities->Restore settings
QA6," GW doesn't reject the same port setting between Remote Management and TR69, and Remote Management always takes the precedence to use the ports"
QA6," GW doesn't send ACS_URL, ProvisioningCode,CWMPRetryMinimumWaitInterval and CWMPRetryIntervalMultiplier info to LAN client via option125"
QA6, GW factory default via the mib arrisRouterDefaults can't remove all setting in tr69base group
QA6, GW need prefers ACS parameters from DHCPv6 over DHCPv4
QA3&7, GW page can't be accessed after upgrade to TS9.1.93A2
QA6, GW rejects the invalid ACS URL setting with the wrong fault code to the ACS
QA6, GW should prefer IPv6 to IPv4 when configured with FQDN ACS URL
QA6, HNEA feature once disabled via TR69 should not be allowed to enable via SNMP
QA3&7, Hotspot client couldn¡¯t get IP address after modem recovered from PSM with PSMmode=Renitmac
QA3&7, Hotspot client couldn¡¯t get IP address after modem recovered from PSM with PSMmode=Renitmac
QA4," If modem¡¯s DS frequency range start from 108MHz, modem can NOT come online when frequency list start from 108MHz or 109MHz or 110MHz"
QA6," if product type has no Intel MoCA, don't constrain MOCA_ALWAYS_ON"
QA6," If the user trying to enable/disable the SSID more than one time by using ""Device.WiFi.SSID.{i}.Enable"" TR069 parameter in SPV script, it returns the error (9002)"
QA6," In GUI, Enable DHCP(IPV6) gets disabled immediately without showing any pop up message under WAN Setup-> DYNAMIC(IPV6)"
QA4," In PSM, modem should not SET or WALK any MIBs"
QA6," In Scanover page, the modified frequency doesn't take effect"
QA6, It should be 'Device.DHCPv6.Client.301.' but not 'Device.DHCPv6.Client.300.' in the index of  ¡®Device.DHCPv6.Client.'.
QA6, LAN client can browse the website which is not in the parental control WebSiteAllowList
QA6, Linux CPE's ManageableDevice table entry can¡¯t remove via release message.
QA6, MAC Bridge page is not displayed on GUI when login with technician/admin account although arrisRouterFWMacBridgingWebPageEnabled.0 is enabled for SBG7580
QA6, MIB clabWIFIWiFiAccessPointNumberOfEntries and clabWIFIWiFiSSIDNumberOfEntries are not implemented
QA6, MoCA 2.0 can not be enabled since version TS 9.1.114 .
QA6, MoCA couldnt be enabled either from config file or SNMP or NVM
QA4, MoCA LED always Lits irrespective of MOCA enabled or disabled
QA6, MoCA network is NOT built on the channel set restricted by Device.MoCA.Interface.1.FreqCurrentMaskSetting
QA6, MoCA password set via SNMP does not survive reboot (TWC Merge)
QA6, MoCA password set via SNMP does not survive reboot (TWC Merge)
QA6, MoCA password set via SNMP does not survive reboot (TWC Merge)
QA6, MoCA password set via SNMP does not survive reboot (TWC Merge)
QA6, MoCA password set via SNMP does not survive reboot (TWC Merge)
QA6, MoCA password set via SNMP does not survive reboot (TWC Merge)
QA6, MoCA password set via SNMP does not survive reboot (TWC Merge)
QA6, mocaMeshTxRate table display incorrectly after DUT power cycle to join existing three nodes moca network
QA6, mocaMeshTxRate table display incorrectly after DUT power cycle to join existing three nodes moca network
QA6, mocaMeshTxRate table display incorrectly after DUT power cycle to join existing three nodes moca network
QA6, mocaMeshTxRate table display incorrectly after DUT power cycle to join existing three nodes moca network
QA6, mocaMeshTxRate table display incorrectly after DUT power cycle to join existing three nodes moca network
QA6, mocaMeshTxRate table display incorrectly after DUT power cycle to join existing three nodes moca network
QA6, mocaMeshTxRate table display incorrectly after DUT power cycle to join existing three nodes moca network
QA6," mocaNodeTxGcdRate return value is in bps, should be in Mbps"
QA6, mocaNodeTxPowerReduction return a large number when MoCA network has 3 nodes
QA4, Modem can¡¯t enter PSM 1x1 mode after disconnect AC power on any Arris CMTS when voice call is in the mix
QA6, Modem doesn't reject invalid file when doing restore operation
QA4, modem reinits twice when the data shutdown timer is >= 60s
QA6, Modem should not connect ACS via ipv4 if arrisTR69TransportIPVersion is ipv6
QA4, Modem will not drop to 1X1 after DST expire when arrisCmDoc30SetupPowerSaveMode.0 = partialservice or  reinitmac
QA6, Modulelists fileds are mismatching between CLI and GUI(Advanced->Product->Component Logging Levels)
QA6, Need to restart ARNO firewall when cwmp port is changed by arrisTR69CwmpPort MIB
QA6, Need to update the mocaIfLOF.40 MIB to support all MoCA versions
QA6, Need to update the mocaIfLOF.40 MIB to support all MoCA versions
QA6, Need to update the mocaIfLOF.40 MIB to support all MoCA versions
QA6, Need to update the mocaIfLOF.40 MIB to support all MoCA versions
QA6, Need to update the mocaIfLOF.40 MIB to support all MoCA versions
QA6, Need to update the mocaIfLOF.40 MIB to support all MoCA versions
QA6, Need to update the mocaIfLOF.40 MIB to support all MoCA versions
QA6, No warning message shown up when changing the security mode to OPEN in Row PUMA5& TW modems.
QA4," On Cisco cBR8 CMTS, the TM3402A/NA drops to 1x2 instead of 1x1 channel bonding during PSM"
QA6," On creation of a new Device.Firewall.Level. entry, DUT should create a new Chain table entry that Device.Firewall.Level.{i}.Chain will reference"
QA6, Packets sent number is NULL until refresh this page 2 times in Troubleshooting>Network Diagnostic Tools page.
QA6," PacketsReceived and PacketsSent are always 0, do NOT reflect the real received/sent packets"
QA6, Pop up message is incorrect while setting WEP as security mode with various wireless mode
QA6, Port trigger description not support some ASCII symbol input.(ex: <">.)
QA6, Port triggers> Description field not allow special characters input.
QA6, Process number shown in arrisTR181DeviceInfoProcessStatusProcessTable and CLI is not consistent
QA6, push-button reset to factory default does not disable MoCA
QA6, push-button reset to factory default does not disable MoCA
QA6, push-button reset to factory default does not disable MoCA
QA6, push-button reset to factory default does not disable MoCA
QA6, push-button reset to factory default does not disable MoCA
QA6, push-button reset to factory default does not disable MoCA
QA6, push-button reset to factory default does not disable MoCA
QA3&7, Radio 5G status issue when switching on full-bridge mode and router mode.
QA4, Reboot is seen in re-init mode occasionally
QA6, Receiving multicast flow more than 65Mbps causes DUT quitting the MoCA network
QA6, Redundant symbol is shown in CM->Advanced->VQM page when Call number select with "Table".
BLR, RFC2833 is not supported with payload type 101
QA6, root certificate validation enable/disable setting via snmp mib cannot persist over reboot
QA6, Router time is not updated properly based on Timezone in mso/cusadmin login
QA6, Sequence of TrustMac is disordered.
QA6, Should pop out ALERT message when input are out of character limits on fields
QA3&7," SoftGRE client should not be displayed on welcome pages, connected devices"
QA6, Some mibs in mocaIfConfigEntry can¡¯t set successful
QA6, Some mibs in mocaIfConfigEntry can¡¯t set successful
QA6, Some MoCA mibs don't match the PSA.
QA6, Some MoCA mibs don't match the PSA.
QA6, Some MoCA mibs don't match the PSA.
QA6, Some MoCA mibs don't match the PSA.
QA6, Some MoCA mibs don't match the PSA.
QA6, Some MoCA mibs don't match the PSA.
QA6, Some MoCA mibs don't match the PSA.
QA6, Some parameter couldn't be persistent after DUT rebooting or upgrading.
QA6, Some parameters can¡¯t persist after upgrade form TS7.6.116A to TS9.1.103M2K
QA6, Some setting in TR69 can't persistent from TS7.7.20E to TS9.1.103S2
QA6, Sometimes failed to access lan GUI after factory default
QA6, SPV Device.DHCPv4.Server.Pool.203.MaxAddress returns 9003
QA6," SPV Device.DHCPv6.Server.Enable, return 'CWMP fault 9003 Invalid Arguments'"
QA6, SPV on Device.IP.Interface.301.IPv6Address.2.PreferredLifetime/ValidLifetime/Prefix gets "9002 Internal Error"
QA6, The ACS URL of IPv6 is always null when displayed via CLI command Gateway>tr69ShowDB
QA6, The CPE should accept Connection Requests from any source that has the correct authentication parameters for the target CPE
QA6, The default value of Device.MoCA.Interface.1.PreferredNC should be false.
QA6, The default value of FreqCurrentMaskSetting is not correct.
QA6, The description of virtual servers is empty after add the rule via SPV
QA6, The Device.DHCPv6.Server.Pool.{i}.Client.{i}.IPv6Address.{i}.IPAddress doesn't update when the IPv6 address of CPE client change
QA6, The 'Device.MoCA.Interface.1.PrivacyEnabled' is not settable.
QA6, The 'Device.MoCA.Interface.1.PrivacyEnabled' is not settable.
QA6, The 'Device.MoCA.Interface.1.PrivacyEnabled' is not settable.
QA6, The 'Device.MoCA.Interface.1.PrivacyEnabled' is not settable.
QA6, The 'Device.MoCA.Interface.1.PrivacyEnabled' is not settable.
QA6, The 'Device.MoCA.Interface.1.PrivacyEnabled' is not settable.
QA6, The 'Device.MoCA.Interface.1.PrivacyEnabled' is not settable.
QA6, The DNS servers set via TR181 "Device.DHCPv4.Server.Pool.{i}.DNSServers" doesn't really take effect on LAN DHCP clients.
QA6, The DSLite tab can't be enable via mib of "arrisRouterWebAccessPage".
QA6, The DUT can't change to CM interface when using the IPv6 url format to connect to ACS server.
QA6, The GUI page re-directs to the login page whenever Bridgemode is enabled/disabled from GUI
QA6, The length of comments is up to 64 characters instead of up to 20 characters. 
BLR, The mib 'pktcSigDefMediaStreamTos' doesn't take effect.
QA4, The modem can't bond 1x1 mode from MxN mode in 60s after reboot the modem when AC power off in reinitmac mode
QA6, The modem fail to run into PSM mode after disconnecting AC power
QA4, The modem is not doing reinitmac to recover full bonding mode after RF and AC power recovered 
QA6, The notification attribute of the forced Active Notification parameters can be SPA to "Passive(1)" or "No(0)".
QA6, The parameter "Device.WiFi.AccessPoint.{i}.IsolationEnable" is missing for all customers in TS9.1
QA6, The rule of virtual servers add from GUI can¡¯t remove via SPV
QA4, The status of WiFi interface is not correct in Power Save Mode.
QA6, The value of clabWIFIRadioOperatingStandards etc. does not conform to TR-069 PSA
QA6, The value of Device.MoCA.Interface.1.AssociatedDevice.1.MACAddress is not the real associated device MoCA interface MAC
QA6, The value of Device.MoCA.Interface.1.Enable does Not show real value after MoCA is enabled via CM configuration file.
QA6, The value of 'Device.MoCA.Interface.1.FreqCapabilityMask' is wrong.
QA6, The value of 'Device.MoCA.Interface.1.FreqCapabilityMask' is wrong.
QA6, The value of 'Device.MoCA.Interface.1.FreqCapabilityMask' is wrong.
QA6, The value of 'Device.MoCA.Interface.1.FreqCapabilityMask' is wrong.
QA6, The value of 'Device.MoCA.Interface.1.FreqCapabilityMask' is wrong.
QA6, The value of 'Device.MoCA.Interface.1.FreqCapabilityMask' is wrong.
QA6, The value of 'Device.MoCA.Interface.1.FreqCapabilityMask' is wrong.
QA6, The value of 'Device.MoCA.Interface.1.FreqCapabilityMask' is wrong.
QA6," The value of Device.MoCA.Interface.1.LastOperFreq is alwas be 4294967295 (0xFFFFFFFF)  regardless of  MoCA's status ( enabled , disabled, linkup linkdown)"
QA6," The value of Device.MoCA.Interface.1.PacketAggregationCapability should be 10, but it is 0 now."
QA6," The value of Device.MoCA.Interface.1.TxBcastPowerReduction is 0 when the modem is enabled but not builts MoCA network, it should be 1."
QA6, The value of 'mocaIfPreferredNC' is always true after rebooting the modem even if set the value to false via GUI or SNMP.
QA6, The value of 'mocaIfPreferredNC' is always true after rebooting the modem even if set the value to false via GUI or SNMP.
QA6, The value of 'mocaIfPreferredNC' is always true after rebooting the modem even if set the value to false via GUI or SNMP.
QA6, The value of 'mocaIfPreferredNC' is always true after rebooting the modem even if set the value to false via GUI or SNMP.
QA6, The value of 'mocaIfPreferredNC' is always true after rebooting the modem even if set the value to false via GUI or SNMP.
QA6, The value of 'mocaIfPreferredNC' is always true after rebooting the modem even if set the value to false via GUI or SNMP.
QA6, The value of 'mocaIfPreferredNC' is always true after rebooting the modem even if set the value to false via GUI or SNMP.
QA6, The value of the mib 'mocaMeshTxRate' is wrong when in a MoCA2.0 Node and MoCA1.1 Node mixed network.
