QA4,[10k]Sometimes line1 has not dialtone when modem in PSM 1x1 mode(1/5 times reproduced)
QA6,"[TG3492]: GUI Modem Mode: Correct status messages not shown when Modem is in registration failure, Network Access denied, Partial services  and  No connectivity states"
QA2,"[MASTER PUBLIC] [XREF 33406]: Web server's root document directory should be readonly, it can be used as a backdoor"
BLR,[TG2492-MTA][Germany]: pktcNcsEndPntConfigRingBackTO and pktcNcsEndPntConfigRingingTO mibs default value is showing as 180 secs instead of 120
QA3&7,"[RDKB]Shutdown surrounded AP, DUT can also get scan result as before."
QA6,[KDG][PUMA7]WAN MTU restrict doesn't work for DS-lite mode.
QA3&7,"[Haleakala][Hotspot] Interval of ICMP Ping is 40s, not 30 when the GRE server is unreachable"
QA2,[CT][Security][DDoS] It takes long for Ethernet LAN endpoint to get IP via DHCP when GW is under DS direction IPv4 flooding attack
QA3&7,[Haleakala][Hotspot] arrisRouterSoftGreWanFailoverPingCount doesn't take effect when the GRE server is unreachable
QA4,[PNM] The Mib docsPnmBulkFileEntry can store more than four data files.
QA3&7,[Haleakala][Hotspot] Value of arrisRouterSoftGreRadiusReAuthInterval.1 is not mapped to arrisRouterRadiusReAuthInterval.10004
QA6,[TWC][Puma6]The "Device.GRE.Tunnel.401.RemoteEndpoints" can NOT configure with FQDN via TR181.
QA6,"WEBGUI Private Wireless Basic,Advanced,MAC Filter,Wi-Fi Client Setup Configuration Settings are not getting restore after clicking 'RESTORE Wi-Fi SETTINGS' button under Troubleshooting > Reset / Restore Gateway"
QA2,[TW][Security][DDoS] WebGUI is not accessible when wan0 is under DS direction UDP flooding attack
QA6, GPV the Device.DHCPv6.Server.Pool.{i}.Client.{i}.IPv6Address.{i}.PreferredLifetim and ValidLifetime always showing empty.
QA6,[TG3492-262][LGI][UI]: DMZ page always gives the IP as 0.0.0.0
QA6,"[LGI] :- Packet loss observed in Ping page,when target IP set as gateway IP"
QA3&7,[RDKB] The 5G ssid can't be scanned by some devices.
QA3&7,[RDKB][LG][ATM] The total bss weights can exceed 100 on load AR01.01.92.01
QA3&7,[RDKB][Dual-Band][Multi-SSID] The downstream UDP traffic of dual-band is not stable and much lower than one band
QA6,": In Dual mode, CM fails to register to ACS when IPv6 ACS URL is configured with FQDN"
QA3&7, [RDKB][Band Steering] The Band Steering events MUST be logged into the eventlog table.
QA6,[Multi-Language]The translation of "IPv6DNSServer" is not consistent with <DOCSIS 3.1 DE - Gateway Lanuguage - Version 13>
QA3&7,Client is not getting connected to "Other Wi-Fi Network" SSID
QA3&7,[RDK-B] WiFi Unhandled exception 11 (Segmentation fault) in process /usr/sbin/arris_rpc_server captured
QA4,Clone 38776 to AR01.01.086.01.x [CM Regression][QOS] LLC filters do NOT work when set LLC filter to ifIndex 2
QA3&7,[RDKB][LG][ATM] TG3492LG dose not support ATM Wait Threshold on load AR01.01.92.01
QA2,"[TM8202] The speedtest downstream throughput is about 800Mbps with one 192Mhz OFDM channel and 31 SC-QAM bonding DS channels, does it working as expected or not?"
QA6,"[IE V11]GUI shows warning message as ""Operation time out, please try again"" after some times when configured all the 2.4GHz or 5GHz Guest WiFi Network parameters same time   "
QA6,"[LGI][UI]: ¡°WPS error¡± in Dashboard goes off in 420 seconds for Invalid PIN scenario, expected 300 seconds."
BLR,[CHILE]: No tone is playing after VMWI(+) activation or VMWI(-) Deactivation
QA3&7,[RDKB][3492][MU-MIMO] MU-MIMO does not work on load AR01.01.93
BLR,"ppCfgPortLoopCurrent value via snmpset is not persistent after reboot, with germany2 country template. (Behaves different with north American country template)"
QA2,[34xx][Security]UDP port 53 is open on eRouter-public interface
QA3&7," [RDKB] WiFi Modem can NOT work well with 1x1 antenna, need to be fixed with this command - echo 0 > /sys/module/CL2400_5g/parameters/g_iwrsmode."
QA6, Several "Please login first!" warning popup when login time out
QA3&7,[RDKB]CcspLMlite can start too quickly and spew messages to Atom console
QA4,[LED]All the LEDs blink 5-6 times before starting the ranging process
QA4,"[PNM] When provisioning on dual-stack or IPv6 only on Cisco cBR8, modem will get two IPv6 address and can not upload PNM log to TFTP server successfully."
QA6,[LGI][UI]: ¡°Ignore and Continue¡± option is not observed in DMZ page.
QA4,"In PSM status to reset the modem, modem will reset continuously can't recover unless AC recover."
QA6,[RDKB][TG3492] SNMP cannot be accessed on load AR01.01.92.01 when doing ACS configuration by automation
QA6,[Puma7]Block keyword and URL does not work within the time set by the rules.
QA4,[TM3402A/NA] Modem should prevent SNMP upgrade when modem in PSM mode.
QA4,[PNM] The fifth file will not overwrite the first data file.
QA4,[puma7][KDG]modem can't be accessed via SNMP occasionally
QA4,The default value of arrisCmDoc30SetupRCPBypass for Telenet is wrong.
QA6,[LGI][English] Incorrect translation of strings in Wireless Wizard.
QA6,"[RDKB][34XX] after operate port trigger tables some times, can't create port trigger rule in iptables"
QA4,"After custID changed, the pscan frequency for Telenet and Virgin will not change."
QA2,[CT][Security][DDoS] WAN host is not pingable from LAN endpoint when erouter0 is under DS direction IPv4 flooding attack
QA3&7,[TG1672A/TW]The performance of 5G hotspot throughput is very low. 
QA6,"[Language][German]When testing 955800: LGI_GERMAN_Just to make sure_003&955802: LGI_GERMAN_Just to make sure_005, there are 2 error on the Reload and Reboot page."
QA3&7,[RDKB][LG][ATM] TG3492LG dose not support ATM Statistics reporting on load AR01.01.92.01
QA6,[Multi-Language] "PairSuccess_tt" is not consistent with <DOCSIS 3.1 DE - Gateway Lanuguage - Version 13>
QA2,[Security] Technician password should be works normally after ssh session disabled within its validity period.
QA4,clone from 38538[AR01.01.086.01][CM Qos] The mib docsQosPktClassCmInterfaceMask shows wrong value if PcCmInterfaceMaskEncod is not completely set in tlv
QA6, None of the event logs are not updating in GUI under Troubleshooting > Logs
QA6,[Puma7] It can't remote access the CM WAN address though the Device.UserInterface.RemoteAccess.Enable is set to true.
QA4,Ping to XB6 fails when 1518 bytes is used as frame size
QA6,[LGI][English] DUT can not login on WAN side.
QA4,[RDK-B] docsIfSigQSignalNoise MIB returns no value
QA6," In managed service page, strings are overlapped with specific day/time or long service name"
QA6,[Sanity] Eth interface becomes inactive after continuous US udp traffic in IPv6 bridge mode
QA2,[CT][Security][DDoS] DS TCP throughput declined when MTA/GW is under DS direction IPv4 flooding attack
QA6,[OG1600]  CM Events are not displayed under "Device.X_COMCAST-COM_Events.EventLog." 
QA6,[Login]Sometimes the GUI was forced to logout before time out happened with warning "Session was lost! Please login again"
QA2,[XREF 41142]: SNMPGET telnet/ssh login password MIB (telnetPassword and sshPassword) shows the clear text
QA4,[LGI][LED] : Wi-Fi LED status is not in sync with GUI for WPS failure scenario.
QA6,[RDKB][MIB] It failed to set arrisRouterRDKIpv4LanClientStaticIPAddr via snmpset command
QA6,[mso/cusadmin] Configured admin password is not getting reset after clicking RESET PASSWORD button under Troubleshooting > Reset / Restore Gateway
QA2,[MASTER PUBLIC] [XREF 41266]: The default "public/private" community strings should not be supported with snmpv2c.
QA6,"[LGI][UI]: User is not able to add rule in DHCP page , when ¡°Device name¡± is changed by user from default"
QA3&7,[RDKB]Disable primary SSID shouldn't disable guest network SSID
QA6,[TG3452][GW]Parental control->Managed sites function not working for specific time
QA6,[Puma7] The "Source IP address" and "Destination IP address" always display "All" on the IPv4 port filtering page of the WebGUI.
QA3&7,"[RDKB] Found ""ASSERT_24g"" ""NXMAC_AC_1_TX_DMA_DEAD_BIT"" and ""Failed to attach to hostapd"" in ATOM, then modem auto-reboot, then 2.4G didn't work, there was no interface wlan0_0 and no process hostapd-wlan0_0"
QA6,[TWC][Puma6]DUT will not online success when an invalid ACS URL is configured via TLV11 in the CM config file.
QA4,[downgrade upgrade] upgrade via cfg using docsDev mib failed.
QA6,[LGI]:Cancel test button is disabled under PING page
QA2,[Security]TCP Port 80 is open on eRouter-public IPv6/IPv4 interface
QA6,[RDKB][Puma7][MoCA]Long term TCP/UDP traffic will always be broken and can not be established again unless reboot the DUT
QA6, : No mechanism to uncheck the radio button for particular entry in the attached device table in MAC filtering.
QA6,TG3492:[LGI] [UI]: ¡°MAC Filter List¡± get update only after clicking on Refresh button under HOME -> ADVANCED SETTINGS -> MAC FILTERING
BLR,"[DST]: Standard Timezone Time calculation is wrong when Standard Timezone in pktcEUERSTCIDDisDSTInfo.0 contains negative integer, like ""PST-8""."
QA4, The DS and US can't update the status automatically when change the CMTS to partial services
QA6,[puma7][KDG]V6 Parental control block site by keyword/url will be failed if V6 firewall set to disabled.
BLR,[CHILE]:Confirmation tone Freq/cadence is not playing correctly.
QA2,[MASTER PUBLIC] [XREF 41093]: telnet/ssh can be enabled directly via SNMP without giving any password validation such as arrisCmDoc30AccessTelnetPassword
QA6,[LGI][UI] : User is able to create IPv4 Port filtering rules with reserved port numbers.
QA6,[TWC][Puma6]The value of Device.Firewall.Level.{i}.DefaultPolicy can NOT be writable.
QA4,[RDK-B] Segmentation faults in upstream_manager observed during RF cut Torture test
QA6,[RDKB][34xx] the value of ifMtu.2/3/4/48/49/50/80 are wrong
QA2,[Soak] [Puma7] Modem's WAN SNMP and PING access doesn't work after 10 hours soak tests.
QA6,[mso] Displayed "warning message" is misaligned when selected Mode as "802.11 b/g/n" under Gateway > Connection > WiFi > Private Wireless Basic Settings.
QA2,[Soak] [Puma7] Modem lost the CM IP  MTA IP and eRouter IP after 2.7 days soak test.
QA6,[Vodafone]The Info displayed in the "Change Password" page(WiFi Change Password) is not suitable to the accepted input.
QA6,[Puma6]The default value of Device.Firewall.Chain.{i}.Alias  should not be empty.
QA2,[34xx][Security] TCP port 8181 is open on GW LAN global IPv6/IPv4
QA6,[GW]Walk "arrisRouterMib" via snmp will get generic error.
QA6,[GW][DSlite]arrisRouterDSLiteWanLSNATAddr will be overrided by DHCP option64 after modem reset.
QA4,TG862G/CT with the load TS0901103M2AE can't be online if can't get response from ToD Server.
QA2,[Soak] [Puma5] TG852G/CT can't registered after 9 hours soak tests.
QA3&7,[Haleakala][Hotspot] Spectrum Wi-Fi SSIDs still broadcast when primary/secondary GRE tunnels are down
QA2,[Security]UDP port 123 is open on GW LAN
QA6,[SBG8300] The third default NTP servers should be 'tick.ucla.edu'
QA3&7,[SBG8300] Unable to connect 5 GHz Wi-Fi network
QA2,[VDF][Security]192.168.100.1 should be accessable in full bridge mode
QA3&7,Clone 41847 to AR01.01.086.X The Hotspot and Guest network function is broken on AR01.01.091 load
QA2,[Remote access][Mediacom] Remote access via WAN GW IP should be limited after 15 minutes later.
QA4, The modem can't retrieve back to full bonded mode immediatly after recover AC power.
QA3&7,[RDKB] A device can't connect to the 5G Wi-Fi in IOT testing.
QA3&7,[IOT][TG2482] Most devices dis-associated due to OOM in IOT Real Application Testing with advanced features enabled (issue occurred before kicking off data traffic run)?
QA6,[LGI][T¨¹rkce] Can¡¯t find c_fi58 and c_fi59 in Advertisement Page
QA2,[TW][Security][DDoS] Internet surfing from LAN client fails when modem is under DS direction IPv4 flooding attack
QA6,[Multi-Language]The translation of "VoiceStatusLineInactive" is inaccurate
QA2,"[Security]: In DPM mode, On enabling Telnet/SSHServerControl MIB, Telnet/SSH is not accessible through IPv4 "
QA6,[COX][Puma6] Always return 0 when GPV the parameters under Device.WiFi.Radio.10100.Stats.
QA6,"[Language][German]When testing 955791: LGI_GERMAN_Guest network_001&955793: LGI_GERMAN_Port forwarding_001, it has 3 problems."
QA6, In Safari Browser the captcha is not displayed
QA2,[Soak] [Puma6] The CCR of MTA dropped to 0 after 4.75 days soak test.
QA6, Configured "Connection Speed & Duplex Mode" Settings are not taking effect in GUI under Gateway > Hardware > Ethernet > Lan Ethernet Port
QA6,[Stress] The connection of CPE and the call session will interrupt after long time data traffic with phone call in PC20 load
BLR,[CHILE]: Unable to see stutter tone Freq using AI5120
QA3&7,[RDKB][Hotspot] Modem didn't send ICMP PING packets to WLAN GW if both PrimaryRemoteEndpoint and SecondaryRemoteEndpoint are configured
QA4,Clone 38360 to AR01.01.086.01  [CM regression]The IPv4 packets with specified TOS should be dropped.
QA4,[RDK-B] IPv6 downstream TCP throughput degredation
QA6,[Puma7] IPv4 IP Filter function is failed when "DstPortStart" and "DstPortEnd" set to "All".
QA3&7,"[RDKB] Modem auto-reboot 4 times, and found ""mmc0: Timeout waiting for hardware interrupt"" and ""Kernel panic - not syncing: Out of memory: system-wide panic_on_oom is enabled"" in ATOM"
QA3&7,[MTK][IOT][TG2482] Quite some devices dis-associated/re-associated with modem many times during Wi-Fi IOT Real Application Test with advanced features enabled.
QA6,"[Language][German]When testing 955789: GERMAN_Modem mode_001, it has 1 error on Wireless wizard page."
QA6,"[LGI][UI]: Guest Network shows ¡°Connected To¡± 5Ghz,even when 5Ghz is disabled."
QA6,Clone 42149 to AR01.01.086.X [RDKB][Puma7][MoCA]Long term TCP/UDP traffic will always be broken and can not be established again unless reboot the DUT
QA2,[TM8202] Speedtest does not work when CM comes online with IPv6.
QA6,[RDKB]TG3442 with load AR01.01.92.01 failed to connect with ACS server
QA6,[LGI]:User is not able to add more than 16 rules in MAC Filtering Page
QA3&7,[Ookla] Laptop connect 2.4G SSID by buffalo wireless bridge can't ping its gatway after serverl times Ookla speed test.
QA4,[10k]Timeout reported when walk the whole mib tree via CM/MTA IP address when modem in PSM 1x1 mode
QA3&7,Clone 41241 to AR01.01.086.X [RDKB] Guest SSID status shown as "LowerLayerDown" when home SSID is disabled
QA3&7,[Haleakala][Hotspot] GW didn't send ICMP packet to current radius server
QA4, Change the value of mibs arrisCmDoc30SetupPowerSaveMode and arrisMtaDevPwrSupplyDataShutdownTime will not take effect when modem entering psm mode.
QA3&7,[RDKB][Hotspot] DHCPv6 option 18/37 are inserted incorrectly
QA6,[Puma7] Wrong value of Device.NeighborDiscovery.InterfaceSetting.1.Interface
QA3&7,[Haleakala][Hotspot] Setting arrisRouterSoftGreWanControllerProvisionedSecondaryIpAddress.1 with IPv6 address failed
BLR,[DST] PC20 MTA time rule "GMT+TimeAdj+1" does not work
QA6,[TWC][Puma6]The value of "Device.Firewall.AdvancedLevel" can NOT be writable.
BLR,[Germany]: Off-hook warning tone default value is always showing as 0
QA3&7,[RDKB] The 11ac client simulated by veriwave is failed to connect to TG3452A on load AR01.01.86.1.5
QA6,[LGI][UI]:User able to see only Prefix length details without full IPV6 address in IPV6 Port filtering table.
QA6,[TWC][Puma6]The value of "Device.Firewall.Level.{i}.Order" can NOT be writable.
QA6,[Puma7] IPv4 IP Filter function is failed when "DstStartAddr" and "DstEndAddr" set to "All".
QA2,[TW][Security][DDoS] SNMP has no response when wan0 under DS direction IPv4 flooding attack
QA6,"[LGI][UI]:Source and Destination IP address, always appears as ""ALL"""
QA3&7,"Clone 34948 to Haleakala: [HotSpot] Associated Veriwave client can't get IP address from dhcp server , after that other wifi clients failed to get IP address from dhcp server"
QA6,"  :- Need to hide eRouter and WiFi related pages in modem mode, when CM is configured to Bridge mode via bootfile (TLV202.1 set to 0)"
QA6,[TWC][Puma6]The value of "Device.Firewall.Level.{i}.DefaultLogPolicy" can NOT be writable.
QA6,Clone 42149 to AR01.01.086.01.x:  [RDKB][Puma7][MoCA]Long term TCP/UDP traffic will always be broken and can not be established again unless reboot the DUT
QA6,[Speedtest] GUI "Speedtest" page is not displaying in Chrome browser
QA6,[TWC][Puma6]Device.DHCPv4.Server.Pool.{i}.StaticAddress.{i}.Enable.should writable.
QA6,DUT can not connect to IPv4 ACS server.
QA3&7,[RDKB][LG][ATM] The bss weights can be set a value between 0?4 and more than 100 on load AR01.01.92.01
QA6,[Puma7]The WebGUI format will change from VM's to UPC's automatically after login WebGUI.
QA6,[RDK-B] [MoCA] mocaIfRFChannel MIB reports different frequency from MoCA CurrentOperFreq
QA2,[TW][Security][DDoS] Modem CPU usage is 100% and modem is OOS when hotspot WLAN GW is under US direction TCP SYN flooding attack
QA3&7,[MTK][Band Steering] Sometimes iPhone6 Plus can¡¯t be steered to 2.4G and disconnect from TG1652 when 5G RSSI < RssiLow-delta.
QA6,"[LGI][English] When remove the RF feed and reboot the modem, DUT can not open 192.168.100.1 on Wired client."
BLR,[Vodafone] arrisMtaDevWBSLIC MIB Functionality is not working as expected.
QA4,[CM8200A]: Modem does not come online when cmDocsis31Capable MIB is set to False using cBR8
QA6,[TWC][Puma6]The value of "Device.Firewall.Level.{i}.PortMappingEnabled" can NOT be writable.
QA6," In Connection > Status page, footer is not displayed properly [Clone of PD 41150]"
QA4,[CM basic function]In bridge mode more than one connected PC can get IP addresses.
QA6,[Internet->Port Mapping] LAN IP Address of some added lines becomes 0.0.0.0 after apply settings
BLR,[PC20]The modem crash and reset after a 3 wc.
QA6,"[Puma7][MIB] Accordig to KIP1606-REQ-MON-24, the last three bytes of arrisRouterRDKIpv4LanClientStaticMAC should be set to 0 for KDG"
QA3&7,[Haleakala][Hotspot] status of arrisRouterSoftGreWanStatus is always down even if GRE tunnel is established
QA3&7,[Haleakala][Hotspot] WNIC can't connect to GW via WPA2Enterprise/AES
QA6,"[Language][Deutsh]When testing First Install page will display with GERMAN language, it has an error and drop on Welcome page. "
QA6,[RDKB]Both lan and wlan clients can't access internet
QA6,[TWC][Puma6] - The FQDN ACS URL obtained via DHCP option 43/125 or DHCPv6 option 17 is not written to both the v4 location and v6 location.
QA6,Device.DHCPv6.Server.Pool.{i}.ClientNumberOfEntries display incorrect value when disconnect the CPE from the DUT.
QA2,[TW][Security][DDoS] TR69 CWMP port 7547 is filtered on erouter0 when erouter0 is under DS direction IPv4 flooding attack
QA4,[Torture][Puma7]Modem cm ip can't pingable and snmp timeout after "RF Cuts" 72 cycles
BLR,"[PC20]Set mib sipCfgRtpInactivityTimer to 0, when RTP/RTCP dropped, it still play a NU tone."
QA2,[Wired Throughput] Low throughput performance under GRE tunnel
BLR,[PC20]MTA cannot get ipv6 address.
QA4,"[PNM] When setting Mib docsPnmBulkFileControl to deleteFile, the file is deleted from docsPnmBulkFileTable, but still exist in memory."
